DATE TIME,AGP
2018-06-06,1.99
2018-06-07,1.96
2018-06-08,1.96
2018-06-09,1.96
2018-06-10,1.92
2018-06-11,1.9
2018-06-12,1.93
2018-06-13,1.92
2018-06-14,1.9
2018-06-15,1.85
2018-06-16,1.79
2018-06-17,1.75
2018-06-18,1.68
2018-06-19,1.66
2018-06-20,1.71
2018-06-21,1.65
2018-06-22,1.59
2018-06-23,1.58
2018-06-24,1.6
2018-06-25,1.57
2018-06-26,1.56
2018-06-27,1.56
2018-06-28,1.49
2018-06-29,1.41
2018-06-30,1.45
2018-07-01,1.45
2018-07-02,1.36
2018-07-03,1.44
2018-07-04,1.39
2018-07-05,1.37
2018-07-06,1.32
2018-07-07,1.38
2018-07-08,1.36
2018-07-09,1.39
2018-07-10,1.39
2018-07-11,1.44
2018-07-12,1.36
2018-07-13,1.56
2018-07-14,1.59
2018-07-15,1.6
2018-07-16,1.64
2018-07-17,1.58
2018-07-18,1.57
2018-07-19,1.53
2018-07-20,1.45
2018-07-21,1.59
2018-07-22,1.66
2018-07-23,1.71
2018-07-24,1.7
2018-07-25,1.69
2018-07-26,1.68
2018-07-27,1.57
2018-07-28,1.57
2018-07-29,1.53
2018-07-30,1.51
2018-07-31,1.51
2018-08-01,1.44
2018-08-02,1.46
2018-08-03,1.39
2018-08-04,1.34
2018-08-05,1.38
2018-08-06,1.32
2018-08-07,1.36
2018-08-08,1.34
2018-08-09,1.35
2018-08-10,1.31
2018-08-11,1.23
2018-08-12,1.19
2018-08-13,1.19
2018-08-14,1.45
2018-08-15,1.51
2018-08-16,1.53
2018-08-17,1.46
2018-08-18,1.39
2018-08-19,1.36
2018-08-20,1.21
2018-08-21,1.24
2018-08-22,1.11
2018-08-23,1.1
2018-08-24,1.09
2018-08-25,1.07
2018-08-26,1.07
2018-08-27,1.09
2018-08-28,1.1
2018-08-29,1.15
2018-08-30,1.09
2018-08-31,1.03
2018-09-01,1.09
2018-09-02,1.09
2018-09-03,1.12
2018-09-04,1.03
2018-09-05,0.97
2018-09-06,0.94
2018-09-07,1.1
2018-09-08,1.09
2018-09-09,1.08
2018-09-10,1.05
2018-09-11,1.07
2018-09-12,1.09
2018-09-13,1.02
2018-09-14,1.02
2018-09-15,1.0
2018-09-16,1.01
2018-09-17,1.09
2018-09-18,1.08
2018-09-19,0.97
2018-09-20,1.04
2018-09-21,1.02
2018-09-22,1.01
2018-09-23,1.05
2018-09-24,1.04
2018-09-25,1.09
2018-09-26,1.09
2018-09-27,1.05
2018-09-28,1.09
2018-09-29,1.01
2018-09-30,0.98
2018-10-01,1.03
2018-10-02,0.96
2018-10-03,1.45
2018-10-04,1.24
2018-10-05,1.44
2018-10-06,1.34
2018-10-07,1.25
2018-10-08,1.98
2018-10-09,1.52
2018-10-10,1.46
2018-10-11,1.12
2018-10-12,1.02
2018-10-13,1.36
2018-10-14,1.26
2018-10-15,1.18
2018-10-16,1.05
2018-10-17,0.94
2018-10-18,0.89
2018-10-19,0.89
2018-10-20,0.83
2018-10-21,0.81
2018-10-22,0.76
2018-10-23,0.84
2018-10-24,0.87
2018-10-25,
2018-10-26,
2018-10-27,
2018-10-28,
2018-10-29,
2018-10-30,
2018-10-31,
2018-11-01,
2018-11-02,
2018-11-03,
2018-11-04,
2018-11-05,
2018-11-06,
2018-11-07,
2018-11-08,
2018-11-09,
2018-11-10,
2018-11-11,
2018-11-12,
2018-11-13,
2018-11-14,
2018-11-15,
2018-11-16,
2018-11-17,
2018-11-18,
2018-11-19,
2018-11-20,
2018-11-21,
2018-11-22,
2018-11-23,
2018-11-24,
2018-11-25,
2018-11-26,
2018-11-27,
2018-11-28,
2018-11-29,
2018-11-30,
2018-12-01,
2018-12-02,
2018-12-03,
2018-12-04,
2018-12-05,
2018-12-06,
2018-12-07,
2018-12-08,
2018-12-09,
2018-12-10,
2018-12-11,
2018-12-12,
2018-12-13,
2018-12-14,
2018-12-15,
2018-12-16,
2018-12-17,
2018-12-18,
2018-12-19,
2018-12-20,
2018-12-21,
2018-12-22,
2018-12-23,
2018-12-24,
2018-12-25,
2018-12-26,
2018-12-27,
2018-12-28,
2018-12-29,
2018-12-30,
2018-12-31,
2019-01-01,
2019-01-02,
2019-01-03,
2019-01-04,
2019-01-05,
2019-01-06,
2019-01-07,
2019-01-08,
2019-01-09,
2019-01-10,
2019-01-11,
2019-01-12,
2019-01-13,
2019-01-14,
2019-01-15,
2019-01-16,
2019-01-17,
2019-01-18,
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,
2019-01-23,
2019-01-24,
2019-01-25,
2019-01-26,
2019-01-27,
2019-01-28,
2019-01-29,
2019-01-30,
2019-01-31,
2019-02-01,
2019-02-02,
2019-02-03,
2019-02-04,
2019-02-05,
2019-02-06,
2019-02-07,
2019-02-08,
2019-02-09,
2019-02-10,
2019-02-11,
2019-02-12,
2019-02-13,
2019-02-14,
2019-02-15,
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,
2019-02-20,
2019-02-21,
2019-02-22,
2019-02-23,
2019-02-24,
2019-02-25,
2019-02-26,
2019-02-27,
2019-02-28,
2019-03-01,
2019-03-02,
2019-03-03,
2019-03-04,
2019-03-05,
2019-03-06,
2019-03-07,
2019-03-08,
2019-03-09,
2019-03-10,
2019-03-11,
2019-03-12,
2019-03-13,
2019-03-14,
2019-03-15,
2019-03-16,
2019-03-17,
2019-03-18,
2019-03-19,
2019-03-20,
2019-03-21,
2019-03-22,
2019-03-23,
2019-03-24,
2019-03-25,
2019-03-26,
2019-03-27,
2019-03-28,
2019-03-29,
2019-03-30,
2019-03-31,
2019-04-01,
2019-04-02,
2019-04-03,
2019-04-04,
2019-04-05,
2019-04-06,
2019-04-07,
2019-04-08,
2019-04-09,
2019-04-10,
2019-04-11,
2019-04-12,
2019-04-13,
2019-04-14,
2019-04-15,
2019-04-16,
2019-04-17,
2019-04-18,
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,
2019-04-23,
2019-04-24,
2019-04-25,
2019-04-26,
2019-04-27,
2019-04-28,
2019-04-29,
2019-04-30,
2019-05-01,
2019-05-02,
2019-05-03,
2019-05-04,
2019-05-05,
2019-05-06,
2019-05-07,
2019-05-08,
2019-05-09,
2019-05-10,
2019-05-11,
2019-05-12,
2019-05-13,
2019-05-14,
2019-05-15,
2019-05-16,
2019-05-17,
2019-05-18,
2019-05-19,
2019-05-20,
2019-05-21,
2019-05-22,
2019-05-23,
2019-05-24,
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,
2019-05-29,
2019-05-30,
2019-05-31,
2019-06-01,
2019-06-02,
2019-06-03,
2019-06-04,
2019-06-05,
2019-06-06,
2019-06-07,
2019-06-08,
2019-06-09,
2019-06-10,
2019-06-11,
2019-06-12,
2019-06-13,
2019-06-14,
2019-06-15,
2019-06-16,
2019-06-17,
2019-06-18,
2019-06-19,
2019-06-20,
2019-06-21,
2019-06-22,
2019-06-23,
2019-06-24,
2019-06-25,
2019-06-26,
2019-06-27,
2019-06-28,
2019-06-29,
2019-06-30,
2019-07-01,
2019-07-02,
2019-07-03,
2019-07-04,
2019-07-05,
2019-07-06,
2019-07-07,
2019-07-08,
2019-07-09,
2019-07-10,
2019-07-11,
2019-07-12,
2019-07-13,
2019-07-14,
2019-07-15,
2019-07-16,
2019-07-17,
2019-07-18,
2019-07-19,
2019-07-20,
2019-07-21,
2019-07-22,
2019-07-23,
2019-07-24,
2019-07-25,
2019-07-26,
2019-07-27,
2019-07-28,
2019-07-29,
2019-07-30,
2019-07-31,
2019-08-01,
2019-08-02,
2019-08-03,
2019-08-04,
2019-08-05,
2019-08-06,
2019-08-07,
2019-08-08,
2019-08-09,
2019-08-10,
2019-08-11,
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,
2019-08-16,
2019-08-17,
2019-08-18,
2019-08-19,
2019-08-20,
2019-08-21,
2019-08-22,
2019-08-23,
2019-08-24,
2019-08-25,
2019-08-26,
2019-08-27,
2019-08-28,
2019-08-29,
2019-08-30,
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,
2019-09-04,
2019-09-05,
2019-09-06,
2019-09-07,
2019-09-08,
2019-09-09,
2019-09-10,
2019-09-11,
2019-09-12,
2019-09-13,
2019-09-14,
2019-09-15,
2019-09-16,
2019-09-17,
2019-09-18,
2019-09-19,
2019-09-20,
2019-09-21,
2019-09-22,
2019-09-23,
2019-09-24,
2019-09-25,
2019-09-26,
2019-09-27,
2019-09-28,
2019-09-29,
2019-09-30,
2019-10-01,
2019-10-02,0.07
2019-10-03,-1.83
2019-10-04,-1.81
2019-10-05,-1.83
2019-10-06,-1.71
2019-10-07,-1.68
2019-10-08,-1.75
2019-10-09,-1.75
2019-10-10,-1.88
2019-10-11,-1.85
2019-10-12,-1.86
2019-10-13,-1.86
2019-10-14,-2.06
2019-10-15,-2.03
2019-10-16,-2.02
2019-10-17,-1.86
2019-10-18,-2.07
2019-10-19,-2.1
2019-10-20,-2.03
2019-10-21,-2.03
2019-10-22,-2.04
2019-10-23,-2.0
2019-10-24,-2.04
2019-10-25,-2.05
2019-10-26,-2.05
2019-10-27,-1.98
2019-10-28,-2.2
2019-10-29,-2.02
2019-10-30,
2019-10-31,-2.06
2019-11-01,-2.04
2019-11-02,-2.12
2019-11-03,-2.22
2019-11-04,-2.32
2019-11-05,-2.43
2019-11-06,-2.49
2019-11-07,-2.57
2019-11-08,-2.6
2019-11-09,-2.59
2019-11-10,-2.56
2019-11-11,-2.98
2019-11-12,-3.19
2019-11-13,-3.26
2019-11-14,-3.34
2019-11-15,-3.32
2019-11-16,-3.31
2019-11-17,-3.5
2019-11-18,-3.81
2019-11-19,-3.76
2019-11-20,-3.73
2019-11-21,-3.63
2019-11-22,-3.59
2019-11-23,-3.65
2019-11-24,-3.32
2019-11-25,-3.74
2019-11-26,-3.9
2019-11-27,-2.65
2019-11-28,-2.12
2019-11-29,-1.76
2019-11-30,-1.83
2019-12-01,-1.47
2019-12-02,-0.21
2019-12-03,-0.33
2019-12-04,-0.48
2019-12-05,-0.19
2019-12-06,-0.47
2019-12-07,-0.21
2019-12-08,1.83
2019-12-09,1.12
2019-12-10,0.6
2019-12-11,0.57
2019-12-12,0.35
2019-12-13,0.01
2019-12-14,0.22
2019-12-15,-0.14
2019-12-16,-0.62
2019-12-17,0.2
2019-12-18,-0.79
2019-12-19,-1.39
2019-12-20,-1.64
2019-12-21,-1.91
2019-12-22,-2.02
2019-12-23,-1.7
2019-12-24,-1.59
2019-12-25,-1.54
2019-12-26,-1.47
2019-12-27,-1.7
2019-12-28,-1.35
2019-12-29,-1.83
2019-12-30,-1.67
2019-12-31,-1.76
2020-01-01,-1.91
2020-01-02,-1.74
2020-01-03,-1.77
2020-01-04,-1.91
2020-01-05,-1.91
2020-01-06,-1.97
2020-01-07,-2.27
2020-01-08,-2.1
2020-01-09,-2.39
2020-01-10,-1.97
2020-01-11,-2.13
2020-01-12,-2.26
2020-01-13,-2.32
2020-01-14,-2.39
2020-01-15,-2.48
2020-01-16,-2.47
2020-01-17,-2.21
2020-01-18,-2.27
2020-01-19,-2.32
2020-01-20,-2.53
2020-01-21,-2.33
2020-01-22,-2.31
2020-01-23,-2.32
2020-01-24,-2.31
2020-01-25,-2.35
2020-01-26,-2.4
2020-01-27,-1.79
2020-01-28,-2.11
2020-01-29,-1.97
2020-01-30,-1.95
2020-01-31,-2.12
2020-02-01,-2.27
2020-02-02,-1.92
2020-02-03,-2.11
2020-02-04,-2.26
2020-02-05,-2.08
2020-02-06,-2.02
2020-02-07,-2.08
2020-02-08,-2.11
2020-02-09,-1.95
2020-02-10,-2.05
2020-02-11,-2.11
2020-02-12,-2.24
2020-02-13,-2.34
2020-02-14,-2.42
2020-02-15,-2.56
2020-02-16,-2.53
2020-02-17,-2.47
2020-02-18,-2.36
2020-02-19,-2.34
2020-02-20,-2.36
2020-02-21,-2.31
2020-02-22,-2.46
2020-02-23,-2.4
2020-02-24,-2.54
2020-02-25,-2.88
2020-02-26,-2.77
2020-02-27,-2.55
2020-02-28,-2.31
2020-02-29,-2.19
2020-03-01,-1.97
2020-03-02,-1.91
2020-03-03,-2.0
2020-03-04,-2.08
2020-03-05,-2.1
2020-03-06,-2.01
2020-03-07,-2.07
2020-03-08,-2.29
2020-03-09,-2.47
2020-03-10,-2.63
2020-03-11,-2.96
2020-03-12,-3.08
2020-03-13,-3.01
2020-03-14,-2.65
2020-03-15,-2.54
2020-03-16,-2.54
2020-03-17,-2.41
2020-03-18,-2.48
2020-03-19,-2.51
2020-03-20,-2.53
2020-03-21,-2.6
2020-03-22,-2.65
2020-03-23,-2.66
2020-03-24,-2.68
2020-03-25,-2.61
2020-03-26,-2.6
2020-03-27,-2.49
2020-03-28,-2.55
2020-03-29,-2.61
2020-03-30,-2.62
2020-03-31,-2.67
2020-04-01,-2.61
2020-04-02,-2.52
2020-04-03,-2.49
2020-04-04,-2.43
2020-04-05,-2.46
2020-04-06,-2.25
2020-04-07,-2.17
2020-04-08,-2.14
2020-04-09,-2.05
2020-04-10,-2.05
2020-04-11,-2.06
2020-04-12,-2.11
2020-04-13,-2.12
2020-04-14,-2.17
2020-04-15,-2.17
2020-04-16,-2.17
2020-04-17,-2.1
2020-04-18,-2.12
2020-04-19,-2.1
2020-04-20,-2.02
2020-04-21,-1.9
2020-04-22,-1.88
2020-04-23,-1.71
2020-04-24,-1.8
2020-04-25,-1.83
2020-04-26,-1.8
2020-04-27,-1.86
2020-04-28,-1.84
2020-04-29,-2.07
2020-04-30,-2.45
2020-05-01,-2.18
2020-05-02,-2.0
2020-05-03,-1.8
2020-05-04,-1.7
2020-05-05,-1.76
2020-05-06,-1.65
2020-05-07,-1.53
2020-05-08,-1.3
2020-05-09,-1.25
2020-05-10,-1.05
2020-05-11,-1.02
2020-05-12,-1.19
2020-05-13,-1.09
2020-05-14,-1.66
2020-05-15,-1.46
2020-05-16,-2.07
2020-05-17,-2.49
2020-05-18,-2.46
2020-05-19,-2.42
2020-05-20,-2.33
2020-05-21,-2.88
2020-05-22,-3.26
2020-05-23,-3.26
2020-05-24,-3.38
2020-05-25,-3.41
2020-05-26,-3.37
2020-05-27,-3.29
2020-05-28,-3.35
2020-05-29,-3.3
2020-05-30,-3.24
2020-05-31,-3.51
2020-06-01,-3.47
2020-06-02,-3.45
2020-06-03,-3.5
2020-06-04,-3.51
2020-06-05,-3.49
2020-06-06,-3.49
2020-06-07,-3.65
2020-06-08,-3.7
2020-06-09,-3.67
2020-06-10,-3.67
2020-06-11,-3.63
2020-06-12,-2.39
2020-06-13,-1.83
2020-06-14,-1.97
2020-06-15,-2.01
2020-06-16,-1.97
2020-06-17,-2.14
2020-06-18,-2.17
2020-06-19,-2.13
2020-06-20,-2.02
2020-06-21,-2.0
2020-06-22,-1.97
2020-06-23,-1.97
2020-06-24,-1.97
2020-06-25,-2.0
2020-06-26,-2.05
2020-06-27,-2.06
2020-06-28,-1.94
2020-06-29,-2.21
2020-06-30,-2.29
2020-07-01,-2.11
2020-07-02,-2.18
2020-07-03,-2.22
2020-07-04,-2.26
2020-07-05,-2.15
2020-07-06,-2.19
2020-07-07,-2.2
2020-07-08,-2.2
2020-07-09,-2.2
2020-07-10,-2.21
2020-07-11,-2.04
2020-07-12,-2.08
2020-07-13,-2.07
2020-07-14,-2.0
2020-07-15,-1.98
2020-07-16,-2.01
2020-07-17,-2.17
2020-07-18,-2.17
2020-07-19,-2.1
2020-07-20,-1.97
2020-07-21,-2.02
2020-07-22,
2020-07-23,
2020-07-24,
2020-07-25,1.4
2020-07-26,1.42
2020-07-27,1.37
2020-07-28,1.36
2020-07-29,1.37
2020-07-30,1.35
2020-07-31,1.35
2020-08-01,1.35
2020-08-02,1.37
2020-08-03,1.42
2020-08-04,1.37
2020-08-05,1.38
2020-08-06,1.41
2020-08-07,1.39
2020-08-08,1.41
2020-08-09,1.41
2020-08-10,1.39
2020-08-11,1.41
2020-08-12,1.73
2020-08-13,1.56
2020-08-14,1.47
2020-08-15,1.45
2020-08-16,1.52
2020-08-17,1.44
2020-08-18,1.68
2020-08-19,1.53
2020-08-20,1.5
2020-08-21,1.49
2020-08-22,1.45
2020-08-23,1.42
2020-08-24,1.43
2020-08-25,1.43
2020-08-26,1.46
2020-08-27,1.45
2020-08-28,1.45
2020-08-29,1.44
2020-08-30,1.43
2020-08-31,1.43
2020-09-01,1.44
2020-09-02,1.46
2020-09-03,1.43
2020-09-04,1.45
2020-09-05,1.44
2020-09-06,1.43
2020-09-07,1.45
2020-09-08,1.43
2020-09-09,1.45
2020-09-10,1.47
2020-09-11,1.5
2020-09-12,1.49
2020-09-13,1.5
2020-09-14,1.48
2020-09-15,1.46
2020-09-16,1.51
2020-09-17,1.5
2020-09-18,1.69
2020-09-19,1.8
2020-09-20,1.66
2020-09-21,1.61
2020-09-22,1.55
2020-09-23,1.56
2020-09-24,1.54
2020-09-25,1.53
2020-09-26,1.52
2020-09-27,1.48
2020-09-28,1.5
2020-09-29,1.5
2020-09-30,1.51
2020-10-01,1.5
2020-10-02,1.52
2020-10-03,1.53
2020-10-04,1.51
2020-10-05,1.53
2020-10-06,1.54
2020-10-07,1.53
2020-10-08,1.52
2020-10-09,1.52
2020-10-10,1.54
2020-10-11,1.52
2020-10-12,1.55
2020-10-13,1.54
2020-10-14,1.54
2020-10-15,1.51
2020-10-16,1.53
2020-10-17,1.52
2020-10-18,1.5
2020-10-19,1.52
2020-10-20,1.51
2020-10-21,1.53
2020-10-22,1.52
2020-10-23,1.51
2020-10-24,1.52
2020-10-25,1.49
2020-10-26,1.49
2020-10-27,1.42
2020-10-28,1.5
2020-10-29,1.44
2020-10-30,1.42
2020-10-31,1.46
2020-11-01,1.5
2020-11-02,1.52
2020-11-03,1.51
2020-11-04,1.54
2020-11-05,1.54
2020-11-06,1.47
2020-11-07,1.88
2020-11-08,2.18
2020-11-09,2.59
2020-11-10,2.61
2020-11-11,2.61
2020-11-12,2.55
2020-11-13,2.42
2020-11-14,2.48
2020-11-15,2.42
2020-11-16,2.25
2020-11-17,1.83
2020-11-18,2.1
2020-11-19,3.26
2020-11-20,3.23
2020-11-21,2.06
2020-11-22,2.21
2020-11-23,2.18
2020-11-24,2.26
2020-11-25,
2020-11-26,
2020-11-27,
2020-11-28,
2020-11-29,
2020-11-30,
2020-12-01,
2020-12-02,
2020-12-03,
2020-12-04,
2020-12-05,
2020-12-06,
2020-12-07,
2020-12-08,
2020-12-09,
2020-12-10,
2020-12-11,
2020-12-12,
2020-12-13,
2020-12-14,
2020-12-15,
2020-12-16,
2020-12-17,
2020-12-18,
2020-12-19,
2020-12-20,
2020-12-21,
2020-12-22,
2020-12-23,
2020-12-24,
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,
2020-12-29,
2020-12-30,
2020-12-31,
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,
2021-01-05,
2021-01-06,
2021-01-07,
2021-01-08,
2021-01-09,
2021-01-10,
2021-01-11,
2021-01-12,
2021-01-13,
2021-01-14,
2021-01-15,
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,
2021-01-20,
2021-01-21,
2021-01-22,
2021-01-23,
2021-01-24,
2021-01-25,
2021-01-26,
2021-01-27,
2021-01-28,
2021-01-29,
2021-01-30,
2021-01-31,
2021-02-01,
2021-02-02,
2021-02-03,
2021-02-04,
2021-02-05,
2021-02-06,
2021-02-07,
2021-02-08,
2021-02-09,
2021-02-10,
2021-02-11,
2021-02-12,
2021-02-13,
2021-02-14,
2021-02-15,
2021-02-16,
2021-02-17,
2021-02-18,
2021-02-19,
2021-02-20,
2021-02-21,
2021-02-22,
2021-02-23,
2021-02-24,
2021-02-25,
2021-02-26,
2021-02-27,
2021-02-28,
2021-03-01,
2021-03-02,
2021-03-03,
2021-03-04,
2021-03-05,
2021-03-06,
2021-03-07,
2021-03-08,
2021-03-09,
2021-03-10,
2021-03-11,
2021-03-12,
2021-03-13,
2021-03-14,
2021-03-15,
2021-03-16,
2021-03-17,
2021-03-18,
2021-03-19,
2021-03-20,
2021-03-21,
2021-03-22,
2021-03-23,
2021-03-24,
2021-03-25,
2021-03-26,
2021-03-27,
2021-03-28,
2021-03-29,
2021-03-30,
2021-03-31,
2021-04-01,
2021-04-02,
2021-04-03,
2021-04-04,
2021-04-05,
2021-04-06,
2021-04-07,
2021-04-08,
2021-04-09,
2021-04-10,
2021-04-11,
2021-04-12,
2021-04-13,
2021-04-14,
2021-04-15,
2021-04-16,
2021-04-17,
2021-04-18,
2021-04-19,
2021-04-20,
2021-04-21,
2021-04-22,
2021-04-23,
2021-04-24,
2021-04-25,
2021-04-26,
2021-04-27,
2021-04-28,
2021-04-29,
2021-04-30,
2021-05-01,
2021-05-02,
2021-05-03,
2021-05-04,
2021-05-05,
2021-05-06,
2021-05-07,
2021-05-08,
2021-05-09,
2021-05-10,
2021-05-11,
2021-05-12,
2021-05-13,
2021-05-14,
2021-05-15,
2021-05-16,
2021-05-17,
2021-05-18,
2021-05-19,
2021-05-20,
2021-05-21,
2021-05-22,
2021-05-23,
2021-05-24,
2021-05-25,
2021-05-26,
2021-05-27,
2021-05-28,
2021-05-29,
2021-05-30,
2021-05-31,
2021-06-01,
2021-06-02,
2021-06-03,
2021-06-04,
2021-06-05,
2021-06-06,
2021-06-07,
2021-06-08,
2021-06-09,
2021-06-10,
2021-06-11,
2021-06-12,
2021-06-13,
2021-06-14,
2021-06-15,
2021-06-16,
2021-06-17,
2021-06-18,
2021-06-19,
2021-06-20,
2021-06-21,
2021-06-22,
2021-06-23,
2021-06-24,
2021-06-25,
2021-06-26,
2021-06-27,
2021-06-28,
2021-06-29,
2021-06-30,
2021-07-01,
2021-07-02,
2021-07-03,
2021-07-04,
2021-07-05,
2021-07-06,
2021-07-07,
2021-07-08,
2021-07-09,
2021-07-10,
2021-07-11,
2021-07-12,
2021-07-13,
2021-07-14,
2021-07-15,
2021-07-16,
2021-07-17,
2021-07-18,
2021-07-19,
2021-07-20,
2021-07-21,
2021-07-22,
2021-07-23,
2021-07-24,
2021-07-25,
2021-07-26,
2021-07-27,
2021-07-28,
2021-07-29,
2021-07-30,
2021-07-31,
2021-08-01,
2021-08-02,
2021-08-03,
2021-08-04,
2021-08-05,
2021-08-06,
2021-08-07,
2021-08-08,
2021-08-09,
2021-08-10,
2021-08-11,
2021-08-12,
2021-08-13,
2021-08-14,
2021-08-15,
2021-08-16,
2021-08-17,
2021-08-18,
2021-08-19,
2021-08-20,
2021-08-21,
2021-08-22,
2021-08-23,
2021-08-24,
2021-08-25,
2021-08-26,
2021-08-27,
2021-08-28,
2021-08-29,
2021-08-30,
2021-08-31,
2021-09-01,
2021-09-02,
2021-09-03,
2021-09-04,
2021-09-05,
2021-09-06,
2021-09-07,
2021-09-08,
2021-09-09,
2021-09-10,
2021-09-11,
2021-09-12,
2021-09-13,
2021-09-14,
2021-09-15,
2021-09-16,
2021-09-17,
2021-09-18,
2021-09-19,
2021-09-20,
2021-09-21,
2021-09-22,
2021-09-23,
2021-09-24,
2021-09-25,
2021-09-26,
2021-09-27,
2021-09-28,
2021-09-29,
2021-09-30,
2021-10-01,
2021-10-02,
2021-10-03,
2021-10-04,
2021-10-05,
2021-10-06,
2021-10-07,
2021-10-08,
2021-10-09,
2021-10-10,
2021-10-11,
2021-10-12,
2021-10-13,
2021-10-14,
2021-10-15,
2021-10-16,
2021-10-17,
2021-10-18,
2021-10-19,
2021-10-20,
2021-10-21,
2021-10-22,
2021-10-23,
2021-10-24,
2021-10-25,
2021-10-26,
2021-10-27,
2021-10-28,
2021-10-29,
2021-10-30,
2021-10-31,
2021-11-01,
2021-11-02,
2021-11-03,
2021-11-04,
2021-11-05,
2021-11-06,
2021-11-07,
2021-11-08,
2021-11-09,
2021-11-10,
2021-11-11,
2021-11-12,
2021-11-13,
2021-11-14,
2021-11-15,
2021-11-16,
2021-11-17,
2021-11-18,
2021-11-19,
2021-11-20,
2021-11-21,
2021-11-22,
2021-11-23,
2021-11-24,
2021-11-25,
2021-11-26,
2021-11-27,
2021-11-28,
2021-11-29,
2021-11-30,
2021-12-01,
2021-12-02,
2021-12-03,
2021-12-04,
2021-12-05,
2021-12-06,
2021-12-07,
2021-12-08,
2021-12-09,
2021-12-10,
2021-12-11,
2021-12-12,
2021-12-13,
2021-12-14,
2021-12-15,
2021-12-16,
2021-12-17,
2021-12-18,
2021-12-19,
2021-12-20,
2021-12-21,
2021-12-22,
2021-12-23,
2021-12-24,
2021-12-25,
2021-12-26,
2021-12-27,
2021-12-28,
2021-12-29,
2021-12-30,
2021-12-31,
2022-01-01,
2022-01-02,
2022-01-03,
2022-01-04,
2022-01-05,
2022-01-06,
2022-01-07,
2022-01-08,
2022-01-09,
2022-01-10,
2022-01-11,
2022-01-12,
2022-01-13,
2022-01-14,
2022-01-15,
2022-01-16,
2022-01-17,
2022-01-18,
2022-01-19,
2022-01-20,
2022-01-21,
2022-01-22,
2022-01-23,
2022-01-24,
2022-01-25,
2022-01-26,
2022-01-27,
2022-01-28,
2022-01-29,
2022-01-30,
2022-01-31,
2022-02-01,
2022-02-02,
2022-02-03,
2022-02-04,
2022-02-05,
2022-02-06,
2022-02-07,
2022-02-08,
2022-02-09,
2022-02-10,
2022-02-11,
2022-02-12,
2022-02-13,
2022-02-14,
2022-02-15,
2022-02-16,
2022-02-17,
2022-02-18,
2022-02-19,
2022-02-20,
2022-02-21,
2022-02-22,
2022-02-23,
2022-02-24,
2022-02-25,
2022-02-26,
2022-02-27,
2022-02-28,
2022-03-01,
2022-03-02,
2022-03-03,
2022-03-04,
2022-03-05,
2022-03-06,
2022-03-07,
2022-03-08,
2022-03-09,
2022-03-10,
2022-03-11,
2022-03-12,
2022-03-13,
2022-03-14,
2022-03-15,
2022-03-16,
2022-03-17,
2022-03-18,
2022-03-19,
2022-03-20,
2022-03-21,
2022-03-22,
2022-03-23,
2022-03-24,
2022-03-25,
2022-03-26,
2022-03-27,
2022-03-28,
2022-03-29,
2022-03-30,
2022-03-31,
2022-04-01,
2022-04-02,
2022-04-03,
2022-04-04,
2022-04-05,
2022-04-06,
2022-04-07,
2022-04-08,
2022-04-09,
2022-04-10,
2022-04-11,
2022-04-12,
2022-04-13,
2022-04-14,
2022-04-15,
2022-04-16,
2022-04-17,
2022-04-18,
2022-04-19,
2022-04-20,
2022-04-21,
2022-04-22,
2022-04-23,
2022-04-24,
2022-04-25,
2022-04-26,
2022-04-27,
2022-04-28,
2022-04-29,
2022-04-30,
2022-05-01,
2022-05-02,
2022-05-03,
2022-05-04,
2022-05-05,
2022-05-06,
2022-05-07,
2022-05-08,
2022-05-09,
2022-05-10,
2022-05-11,
2022-05-12,
2022-05-13,
2022-05-14,
2022-05-15,
2022-05-16,
2022-05-17,
2022-05-18,
2022-05-19,
2022-05-20,
2022-05-21,
2022-05-22,
2022-05-23,
2022-05-24,
2022-05-25,
2022-05-26,
2022-05-27,
2022-05-28,
2022-05-29,
2022-05-30,
2022-05-31,
2022-06-01,
2022-06-02,
2022-06-03,
2022-06-04,
2022-06-05,
2022-06-06,
2022-06-07,
2022-06-08,
2022-06-09,
2022-06-10,
2022-06-11,
2022-06-12,
2022-06-13,
2022-06-14,
2022-06-15,
2022-06-16,
2022-06-17,
2022-06-18,
2022-06-19,
2022-06-20,
2022-06-21,
2022-06-22,
2022-06-23,
2022-06-24,
2022-06-25,
2022-06-26,
2022-06-27,
2022-06-28,
2022-06-29,
2022-06-30,
2022-07-01,
2022-07-02,
2022-07-03,
2022-07-04,
2022-07-05,
2022-07-06,
2022-07-07,
2022-07-08,
2022-07-09,
2022-07-10,
2022-07-11,
2022-07-12,
2022-07-13,
2022-07-14,
2022-07-15,
2022-07-16,
2022-07-17,
2022-07-18,
